Probe Set ID	Percentile
1553803_at	-94.1368
1553804_a_at	9.19684
1553805_at	-48.6123
1553808_a_at	-73.5298
1553809_a_at	91.9905
1553810_a_at	-17.659
1553811_at	-90.0611
1553812_at	33.797
1553813_s_at	-83.9018
1553815_a_at	-63.7076
1553817_at	2.71252
1553818_x_at	38.9494
1553821_at	-90.8584
1553822_at	-82.939
1553823_a_at	-68.4413
1553826_a_at	58.191
1553828_at	-63.1716
1553829_at	-78.9292
1553830_s_at	-61.4238
1553831_at	36.0313
1553832_at	17.5379
1553834_at	-73.9925
1553835_a_at	-50.8363
1553837_at	66.1733
1553838_at	-63.1191
1553839_at	-48.9565
1553840_a_at	-82.5099
1553842_at	-95.4588
1553843_at	33.9922
1553844_a_at	-44.4317
1553845_x_at	19.3877
1553846_at	47.9738
1553847_a_at	63.9806
1553849_at	-49.4523
1553850_at	-80.7831
1553851_at	-66.4998
1553852_at	89.5472
1553856_s_at	70.3437
1553857_at	49.3953
1553858_at	-30.3269
1553859_at	-80.7128
1553860_at	43.1985
1553861_at	80.7789
1553863_at	-99.1102
1553864_at	-62.5297
1553865_a_at	-38.7465
1553868_a_at	25.6637
1553869_at	-61.6758
1553871_at	23.8871
1553872_at	82.1323
1553873_at	-67.1523
1553874_a_at	69.0434
1553875_s_at	-87.2368
1553876_at	-76.0251
1553878_at	-62.0319
1553879_a_at	29.402
1553880_at	35.3765
1553881_at	12.3512
1553882_at	-68.2788
1553883_at	-76.2214
1553885_x_at	-75.7259
1553886_at	-61.1026
1553887_at	-99.886
1553888_at	-86.0699
1553889_at	-90.7889
1553890_s_at	-96.0304
1553891_at	-62.2128
1553893_at	24.5204
1553894_at	-26.6484
1553895_at	-83.9967
1553898_a_at	-88.5409
1553900_s_at	54.5157
1553901_x_at	-93.7634
1553905_at	-72.3882
1553906_s_at	-77.7685
1553907_a_at	-49.6209
1553909_x_at	39.5175
1553910_at	-46.2692
1553911_at	-60.6123
1553912_at	-81.2008
1553914_at	-82.6621
1553915_at	-76.3083
1553917_at	3.98267
1553918_at	4.36836
1553919_at	-96.2198
1553920_at	21.3296
1553923_at	43.8192
1553924_at	-72.2302
1553927_at	-88.9423
1553928_at	55.3602
1553929_at	-91.8065
1553930_at	-65.3083
1553931_at	-37.0255
1553934_at	-70.6974
1553935_at	-89.2556
1553936_a_at	73.7363
1553938_a_at	-82.5666
1553940_a_at	-75.7008
1553943_at	11.6165
1553944_at	-46.4887
1553945_at	23.1882
1553946_at	-77.2599
1553947_at	-52.9211
1553949_at	-78.5436
1553952_at	57.449
1553954_at	-9.57604
1553955_at	86.7841
1553956_at	-3.6321
1553957_at	58.169
1553959_a_at	-28.7803
1553960_at	-17.2795
1553961_s_at	-11.96
1553962_s_at	68.1093
1553963_at	-99.9093
1553965_x_at	78.2873
1553967_at	16.988
1553968_a_at	-72.9127
1553970_s_at	-42.4308
1553971_a_at	39.5569
1553972_a_at	-81.0765
1553973_a_at	-71.0804
1553974_at	-93.3184
1553976_a_at	-5.29832
1553977_a_at	-71.6381
1553978_at	91.5787
1553979_at	-7.56022
1553982_a_at	-49.9549
1553983_at	-69.2093
1553984_s_at	-4.13987
1553986_at	-34.7312
1553987_at	-35.0791
1553989_a_at	-27.4369
1553990_at	89.5939
1553991_s_at	-56.3877
1553992_s_at	-58.8422
1553993_s_at	96.6034
1553994_at	-24.9399
1553995_a_at	-23.7178
1553997_a_at	-46.5312
1553998_at	-57.1117
1554001_at	-69.5815
1554003_at	-21.4527
1554004_a_at	-20.1785
1554006_a_at	-45.5199
1554007_at	-35.2061
1554008_at	-24.2471
1554010_at	-44.3848
1554012_at	-67.3015
1554014_at	63.436
1554015_a_at	75.4435
1554016_a_at	89.4822
1554017_at	-87.1221
1554018_at	-41.4134
1554019_s_at	-4.34384
1554020_at	-17.7202
1554021_a_at	38.1155
1554022_at	-88.2326
1554023_s_at	25.8439
1554026_a_at	-55.3917
1554027_a_at	-51.2428
1554029_a_at	-20.928
1554030_at	-85.9637
1554032_at	-86.8693
1554033_at	-80.0965
1554034_a_at	-71.9015
1554036_at	-86.9438
1554037_a_at	-81.3606
1554038_at	-28.816
1554039_at	83.9363
1554041_at	73.2558
1554042_s_at	25.9184
1554043_a_at	-36.9556
1554044_a_at	-80.1642
1554045_at	83.9338
1554047_at	-31.5663
1554049_s_at	-51.4592
1554050_at	-67.3032
1554052_at	18.981
1554053_at	-77.8198
1554057_at	-42.2448
1554059_at	-89.8072
1554060_s_at	-45.8306
1554062_at	-43.1169
1554063_at	-60.8065
1554065_at	27.5368
1554067_at	-18.1168
1554068_s_at	-7.16566
1554069_at	-91.7077
1554071_at	-46.9355
1554072_s_at	-55.5512
1554074_s_at	6.08323
1554076_s_at	-25.8126
1554077_a_at	-22.0456
1554078_s_at	-6.76388
1554079_at	-41.3648
1554080_at	-7.58073
1554082_a_at	-7.61088
1554084_a_at	-29.8846
1554085_at	-15.3799
1554086_at	78.1458
1554089_s_at	-33.3858
1554091_a_at	44.1524
1554093_a_at	-23.7661
1554094_at	-43.5035
1554095_at	22.1998
1554096_a_at	19.5394
1554097_a_at	-46.8269
1554098_at	-14.3865
1554099_a_at	-15.6428
1554101_a_at	-22.5405
1554102_a_at	-24.2237
1554103_at	30.3693
1554105_at	-60.1293
1554106_at	-23.5638
1554108_at	-26.6423
1554110_at	-54.988
1554112_a_at	-27.48
1554113_a_at	-84.2799
1554114_s_at	95.601
1554115_at	-77.8984
1554116_s_at	38.1608
1554117_at	-71.8684
1554119_at	20.3348
1554121_at	-92.5749
1554122_a_at	-36.2875
1554125_a_at	-73.0135
1554126_at	-52.5377
1554127_s_at	-72.9368
1554128_at	5.76379
1554129_a_at	12.054
1554131_at	-94.6567
1554132_a_at	14.8382
1554133_at	-67.444
1554140_at	-39.4631
1554141_s_at	-36.0153
1554142_at	-76.4907
1554143_a_at	-13.8093
1554145_a_at	94.7234
1554147_s_at	-23.4362
1554148_a_at	-31.0557
1554149_at	-23.1476
1554151_at	84.552
1554152_a_at	37.9043
1554153_a_at	98.7938
1554154_at	93.6835
1554155_at	-11.356
1554156_a_at	55.3432
1554157_a_at	0.692615
1554158_at	-61.1762
1554159_a_at	-29.2042
1554160_a_at	45.9166
1554161_at	-38.1619
1554163_at	-98.4847
1554165_at	-92.3112
1554167_a_at	93.9825
1554168_a_at	90.7802
1554170_a_at	-53.3394
1554171_at	-29.5996
1554172_a_at	-61.1456
1554173_at	92.4691
1554175_at	94.025
1554176_a_at	-29.0826
1554177_a_at	-4.14369
1554178_a_at	98.2801
1554179_s_at	-75.535
1554181_at	0.670876
1554182_at	-59.3271
1554183_s_at	-88.5144
1554185_at	-83.1421
1554187_at	29.9398
1554188_at	2.77333
1554190_s_at	-61.4968
1554192_s_at	25.2564
1554193_s_at	-31.3775
1554194_at	-88.3299
1554195_a_at	-46.4421
1554196_at	72.3804
1554198_at	9.29152
1554199_at	-43.2563
1554201_at	13.4551
1554202_x_at	-94.5937
1554203_at	36.2619
1554205_s_at	-93.5075
1554206_at	77.1741
1554208_at	0.94245
1554210_at	39.7724
1554212_s_at	-89.2467
1554213_at	-43.9494
1554214_at	45.2449
1554216_at	-67.0633
1554217_a_at	-26.9677
1554219_at	-39.0353
1554220_a_at	-44.9179
1554222_at	26.3368
1554224_at	-73.7872
1554225_a_at	-51.216
1554228_a_at	35.9288
1554229_at	88.5695
1554231_a_at	57.3122
1554232_a_at	-76.9008
1554233_at	-65.808
1554234_at	-32.3817
1554235_at	-95.4053
1554237_at	-96.1735
1554239_s_at	-20.1679
1554240_a_at	82.3596
1554241_at	6.6663
1554242_a_at	-54.2246
1554245_x_at	-39.3692
1554246_at	-50.0686
1554248_at	65.461
1554249_a_at	53.8447
1554250_s_at	-98.8815
1554251_at	-98.1941
1554252_a_at	-44.0762
1554253_a_at	-33.2994
1554256_a_at	-25.2464
1554258_a_at	-38.7898
1554259_at	64.427
1554260_a_at	59.1706
1554261_at	37.4398
1554262_s_at	-50.138
1554264_at	-32.814
1554266_at	-44.4616
1554268_at	26.9769
1554271_a_at	-7.48311
1554272_at	-80.5165
1554273_a_at	-90.8663
1554274_a_at	-88.4101
1554276_at	-77.2738
1554277_s_at	-51.6619
1554279_a_at	-88.3774
1554280_a_at	-74.3175
1554281_at	-34.0894
1554283_at	-45.2919
1554285_at	-45.0081
1554286_at	53.1656
1554287_at	-94.1287
1554288_at	-99.0996
1554290_at	3.18196
1554291_at	-98.3865
1554292_a_at	72.966
1554293_at	-67.4911
1554294_s_at	-89.9024
1554295_x_at	-71.8842
1554296_at	-81.2214
1554298_a_at	-58.1609
1554299_at	-95.9335
1554300_a_at	-80.7281
1554301_at	-58.3385
1554302_s_at	-41.8748
1554303_at	-74.5071
1554305_at	-97.4015
1554306_at	56.6964
1554307_at	-91.0028
1554308_s_at	-53.1585
1554309_at	-98.1139
1554310_a_at	-98.8656
1554311_a_at	-98.7733
1554312_at	-79.3814
1554314_at	-47.934
1554316_at	87.8848
1554317_s_at	-34.8933
1554318_at	-85.2589
1554319_at	-0.110742
1554321_a_at	-39.9519
1554322_a_at	96.8463
1554324_s_at	-15.9389
1554325_at	98.763
1554327_a_at	86.4648
1554328_at	-42.794
1554329_x_at	-59.7688
1554331_a_at	-48.3998
1554332_a_at	-54.6767
1554333_at	-40.7253
1554334_a_at	-30.0212
1554335_at	97.0619
1554337_at	-96.9375
1554339_a_at	-77.8053
1554340_a_at	-74.8285
1554341_a_at	-84.1116
1554342_s_at	24.8934
1554343_a_at	-89.4031
1554344_s_at	12.5499
1554345_a_at	17.3331
1554346_at	6.42719
1554348_s_at	-31.4787
1554349_at	-63.0551
1554351_a_at	19.8777
1554352_s_at	5.13957
1554354_at	-86.274
1554355_a_at	-27.3685
1554356_at	-85.3106
1554360_at	63.4566
1554362_at	-47.1833
1554364_at	-91.4637
1554365_a_at	77.5062
1554367_at	-92.5629
1554368_at	-58.7722
1554371_at	-91.1107
1554372_at	-80.7166
1554374_at	-84.7242
1554375_a_at	-65.7304
1554376_s_at	94.0994
1554377_a_at	-66.6984
1554378_a_at	-71.0336
1554379_a_at	51.7003
1554380_at	-78.8379
1554382_at	40.9506
1554383_a_at	-46.7005
1554384_at	25.9218
1554385_a_at	95.9612
1554386_at	78.8957
1554388_at	66.3372
1554390_s_at	92.1516
1554391_at	17.9585
1554393_a_at	-95.3019
1554394_at	-97.4916
1554396_at	-74.9139
1554397_s_at	7.0111
1554398_at	39.5797
1554400_at	-84.7651
1554401_a_at	-92.1111
1554403_a_at	-72.6974
1554404_a_at	-91.3411
1554405_a_at	-95.6064
1554406_a_at	91.6552
1554408_a_at	-32.8507
1554409_at	-75.6194
1554410_a_at	-14.2317
1554411_at	-19.7003
1554413_s_at	1.84634
1554414_a_at	95.5049
1554415_at	-22.2106
1554417_s_at	-86.6074
1554418_s_at	-51.3308
1554419_x_at	-95.4015
1554420_at	-43.7239
1554423_a_at	-66.6289
1554424_at	15.0309
1554428_s_at	82.5185
1554429_a_at	-58.0088
1554430_at	-69.9162
1554432_x_at	-65.3172
1554433_a_at	-27.0936
1554436_a_at	-75.1531
1554438_at	-43.8079
1554440_at	62.3806
1554441_a_at	93.5544
1554442_at	95.4273
1554443_s_at	96.0269
1554444_s_at	10.9833
1554445_at	-29.5514
1554447_at	61.4037
1554448_at	23.5146
1554449_at	-27.4898
1554450_s_at	-35.2147
1554451_s_at	7.54031
1554452_a_at	-31.1465
1554453_at	60.2571
1554455_at	11.3341
1554456_a_at	51.2415
1554459_s_at	-36.9288
1554460_at	-99.9877
1554462_a_at	-69.0656
1554464_a_at	-46.2996
1554465_s_at	-61.7364
1554466_a_at	-35.9136
1554468_s_at	-23.4244
1554469_at	-90.8333
1554470_s_at	61.1269
1554471_a_at	-5.87862
1554472_a_at	91.2609
1554473_at	-21.8436
1554474_a_at	-44.5472
1554475_a_at	44.885
1554476_x_at	-93.1288
1554478_a_at	-39.1544
1554479_a_at	95.7784
1554480_a_at	-26.6056
1554481_a_at	82.5234
1554482_a_at	-47.4296
1554483_at	-41.953
1554485_s_at	-25.1215
1554486_a_at	-75.8029
1554487_a_at	43.0849
1554488_at	-14.2464
1554489_a_at	-8.13146
1554491_a_at	-60.0893
1554492_at	-89.1528
1554493_s_at	-67.4164
1554494_at	-97.4265
1554495_s_at	-95.9779
1554496_at	-68.8164
1554499_s_at	-72.9878
1554500_a_at	-81.8255
1554501_at	98.9003
1554503_a_at	80.6361
1554504_at	-68.0792
1554506_x_at	-47.9453
1554507_at	-67.5753
1554508_at	79.1732
1554509_a_at	-45.9266
1554510_s_at	10.8067
1554511_at	-94.1785
1554512_a_at	-11.7538
1554513_s_at	-26.051
1554514_at	-53.1963
1554516_at	-74.0217
1554517_x_at	-76.2668
1554518_at	-21.9079
1554519_at	-42.1871
1554520_at	-50.7747
1554522_at	-19.2731
1554523_a_at	-38.8155
1554524_a_at	-59.0261
1554526_at	-68.4166
1554528_at	-37.0663
1554530_at	-66.6747
1554531_at	-88.3026
1554533_at	-48.6369
1554534_at	87.6
1554536_at	69.5284
1554537_at	-56.8016
1554538_at	70.3436
1554539_a_at	5.59591
1554540_at	-84.3582
1554541_a_at	-91.5464
1554542_at	-83.3079
1554543_at	94.4044
1554544_a_at	98.0654
1554545_at	-58.4104
1554547_at	-39.3179
1554549_a_at	37.901
1554550_at	-89.298
1554553_s_at	-73.5528
1554554_at	23.3124
1554555_a_at	-16.6214
1554556_a_at	-91.4056
1554557_at	12.769
1554558_at	-66.0837
1554559_at	-62.3981
1554560_at	-56.7346
1554564_a_at	89.3322
1554565_x_at	88.9391
1554566_at	-98.6991
1554568_at	-62.9959
1554569_a_at	98.5926
1554571_at	96.5758
1554572_a_at	-7.08267
1554574_a_at	-81.3134
1554575_a_at	-13.8333
1554576_a_at	-36.1824
1554577_a_at	-53.3202
1554578_at	-84.3079
1554579_a_at	-64.2174
1554580_a_at	-55.9743
1554582_a_at	-42.529
1554583_a_at	-85.7514
1554584_at	-95.5202
1554586_a_at	-41.4875
1554588_a_at	-53.0627
1554589_at	-45.032
1554591_at	-71.4941
1554592_a_at	-52.5145
1554593_s_at	-57.872
1554594_at	94.0904
1554595_at	29.0136
1554597_at	-16.6887
1554599_x_at	-11.4842
1554600_s_at	-14.9346
1554601_at	-44.5714
1554602_at	66.8183
1554604_at	-68.7405
1554606_at	3.32086
1554607_at	-42.8017
1554608_at	81.8859
1554609_at	-11.6359
1554610_at	45.6792
1554612_at	67.5787
1554613_a_at	60.8333
1554614_a_at	-62.4994
1554615_at	81.0292
1554616_at	-48.2351
1554618_at	-83.0317
1554619_at	-39.1971
1554621_at	-47.8611
1554623_x_at	-34.1424
1554624_a_at	90.901
1554625_at	-64.8977
1554627_a_at	-44.8113
1554628_at	-2.68787
1554629_at	-74.16
1554631_at	-87.886
1554633_a_at	-66.802
1554634_at	-44.9791
1554635_a_at	34.155
1554636_at	-64.6847
1554637_a_at	-84.3713
1554638_at	96.4887
1554640_at	-28.2965
1554641_a_at	80.5828
1554642_at	-64.1793
1554643_at	-79.708
1554646_at	-71.8599
1554648_a_at	-34.0127
1554649_at	-83.8525
1554650_a_at	28.1439
1554652_s_at	46.3514
1554655_a_at	-99.4894
1554657_a_at	-84.3123
1554659_at	21.2154
1554660_a_at	10.8514
1554661_s_at	-72.1752
1554662_at	-91.6037
1554663_a_at	-88.6419
1554664_at	53.3289
1554665_at	-93.9008
1554666_at	15.4023
1554667_s_at	-3.16494
1554668_a_at	-65.5291
1554670_at	25.7355
1554671_a_at	-97.4
1554672_at	-77.3977
1554675_a_at	-82.534
1554676_at	96.086
1554677_s_at	-70.7561
1554678_s_at	-53.1299
1554679_a_at	-15.1795
1554680_s_at	-82.009
1554681_a_at	51.1438
1554683_a_at	13.617
1554685_a_at	-68.2399
1554686_at	-84.6764
1554689_a_at	-46.985
1554690_a_at	63.9029
1554691_a_at	97.7838
1554692_at	-86.8521
1554694_at	55.6543
1554696_s_at	-13.9363
1554697_at	-64.1588
1554699_at	-47.5401
1554700_at	-85.9421
1554701_a_at	-23.5439
1554702_at	-77.3021
1554703_at	-52.2971
1554704_at	-59.0962
1554705_at	70.9281
1554706_at	-70.306
1554707_at	41.1072
1554708_s_at	-15.6997
1554710_at	-65.6705
1554711_at	10.5459
1554712_a_at	-39.6688
1554714_at	70.8186
1554715_at	-98.0973
1554716_s_at	54.0578
1554717_a_at	-95.7995
1554719_at	-67.9331
1554721_a_at	-47.1963
1554722_at	-76.89
1554723_x_at	-61.5674
1554724_at	-68.4131
1554725_at	10.3583
1554726_at	47.8702
1554728_at	78.0072
1554730_at	90.7481
1554732_at	-88.7313
1554733_at	-99.263
1554735_a_at	-69.9725
1554736_at	-41.9274
1554737_at	-84.8627
1554739_at	-85.952
1554740_a_at	-61.1154
1554741_s_at	-16.1598
1554742_at	-33.1953
1554743_x_at	-13.43
1554744_at	5.53302
1554745_at	46.5801
1554747_a_at	-90.4642
1554748_at	-80.1395
1554749_s_at	29.7102
1554751_at	22.2062
1554752_a_at	23.6875
1554755_a_at	-69.0842
1554757_a_at	78.8418
1554758_a_at	-73.9053
1554759_at	-90.7689
1554761_a_at	-34.1509
1554762_a_at	-37.5698
1554763_at	4.89575
1554764_a_at	-83.53
1554765_a_at	-83.638
1554766_s_at	-90.1509
1554767_s_at	-49.0579
1554768_a_at	-10.1843
1554769_at	-45.267
1554770_x_at	-33.3841
1554771_at	-81.2549
1554772_at	-17.9991
1554773_at	-99.4361
1554774_at	-24.0695
1554776_at	-79.5441
1554777_at	-74.1647
1554778_at	-82.7974
1554779_s_at	-61.6899
1554780_a_at	-56.9537
1554781_at	-49.2447
1554782_at	42.5644
1554783_s_at	89.2474
1554784_at	-64.003
1554785_at	-85.5539
1554786_at	97.7439
1554787_at	-76.2418
1554789_a_at	-46.411
1554790_at	-70.4199
1554791_a_at	-91.9009
1554793_at	-65.4831
1554794_a_at	-31.7119
1554795_a_at	-62.3324
1554796_at	-71.0457
1554797_at	-55.9722
1554798_at	-67.3258
1554800_at	-63.5817
1554801_at	-57.4367
1554803_s_at	-71.6962
1554804_a_at	-63.3737
1554805_at	40.5661
1554806_a_at	24.3765
1554807_a_at	-24.8102
1554808_at	-77.5467
1554809_at	56.7877
1554810_at	-61.2537
1554812_at	-78.1521
1554813_at	16.3962
1554814_at	51.3373
1554816_at	-63.7787
1554818_s_at	-66.7007
1554819_a_at	13.863
1554820_at	-42.5783
1554821_a_at	50.2933
1554822_at	-42.4874
1554824_at	-92.4221
1554825_at	-50.4828
1554826_at	-98.6233
1554827_a_at	33.9238
1554828_at	-70.7229
1554830_a_at	-41.2837
1554831_x_at	-46.1053
1554833_at	86.1953
1554834_a_at	93.9071
1554835_a_at	74.2022
1554836_at	-78.281
1554837_a_at	-82.9556
1554839_at	-80.9711
1554840_at	15.6079
1554841_at	-22.4826
1554842_at	-87.8892
1554844_at	-97.074
1554846_at	-79.5716
1554847_at	26.1481
1554849_at	26.5208
1554850_at	32.8607
1554852_a_at	91.6604
1554853_at	-55.9987
1554855_at	-75.6398
1554857_at	17.8357
1554860_at	33.2373
1554862_at	-60.5436
1554863_s_at	-27.9518
1554864_a_at	-98.691
1554865_at	-67.6968
1554866_at	-67.3522
1554867_a_at	-52.5692
1554868_s_at	1.44265
1554869_at	15.62
1554871_at	-70.7955
1554872_a_at	-88.0435
1554873_at	-28.9783
1554874_at	-67.4576
1554875_at	-61.7889
1554876_a_at	9.14612
1554878_a_at	-34.9966
1554880_at	22.6719
1554882_at	-62.0642
1554883_a_at	-18.6637
1554884_at	-46.9165
1554885_a_at	-33.9845
1554886_a_at	-89.3673
1554887_at	-58.1303
1554889_at	-36.0898
1554890_a_at	-87.3316
1554891_at	39.9227
1554892_a_at	-96.9271
1554894_a_at	-12.9237
1554895_a_at	-86.4992
1554897_s_at	-65.0076
1554899_s_at	78.2902
1554901_at	-37.1693
1554903_at	-99.6448
1554905_x_at	18.293
1554906_a_at	-28.1402
1554907_a_at	-55.652
1554908_at	-84.8867
1554909_at	7.64686
1554910_at	-64.2522
1554911_at	-75.7485
1554912_at	-55.8805
1554914_at	-88.4611
1554915_a_at	-18.673
1554916_a_at	-54.3725
1554918_a_at	-22.5796
1554919_s_at	-27.7394
1554920_at	-91.994
1554921_a_at	-67.9134
1554922_at	-51.1632
1554923_at	-88.2916
1554927_at	-89.1597
1554929_at	-96.7381
1554930_a_at	-5.99975
1554931_at	-66.6024
1554932_at	-57.9538
1554933_at	35.0643
1554934_at	58.9344
1554937_x_at	84.7357
1554938_a_at	46.9298
1554940_a_at	-87.1503
1554941_at	-46.0971
1554942_a_at	22.5462
1554943_at	-86.4745
1554945_x_at	-79.7503
1554946_at	-84.673
1554947_at	-83.2569
1554948_at	55.759
1554949_at	56.7007
1554950_at	-99.9743
1554951_at	-86.0447
1554952_s_at	95.6801
1554953_a_at	44.7867
1554954_at	-83.6311
1554957_at	-91.7358
1554958_at	98.6125
1554960_at	-56.4175
1554961_at	-97.4666
1554962_a_at	11.5041
1554963_at	-74.7365
1554964_x_at	-68.0125
1554965_at	-41.9468
1554966_a_at	-27.7327
1554967_at	21.651
1554969_x_at	45.2594
1554970_at	39.0858
1554971_at	-71.9994
1554972_at	-90.7877
1554973_a_at	-50.2772
1554974_at	-53.6604
1554976_a_at	-88.8823
1554977_at	40.9533
1554978_at	-54.7108
1554980_a_at	-20.4843
1554981_at	-63.1925
1554982_a_at	-59.7594
1554983_at	-89.7228
1554984_a_at	71.5983
1554985_at	58.1253
1554986_a_at	16.9331
1554987_at	-79.5615
1554988_at	-67.6757
1554989_at	65.1028
1554992_at	-98.5407
1554994_at	-68.7602
1554996_at	-77.3634
1554997_a_at	89.741
1554999_at	-30.2928
1555000_at	-72.5052
1555001_at	-38.6861
1555002_at	11.5119
1555003_at	-72.2612
1555004_a_at	-40.3733
1555006_at	-35.5344
1555007_s_at	-48.7668
1555009_a_at	-67.2975
1555011_at	-97.4583
1555014_x_at	-96.2119
1555015_a_at	23.0638
1555016_at	69.7657
1555018_at	-87.0013
1555019_at	-63.8551
1555020_a_at	0.190427
1555021_a_at	94.2396
1555022_at	-38.9487
1555024_at	-54.7114
1555025_at	-55.4701
1555027_at	35.2327
1555028_at	72.6924
1555031_at	-94.5079
1555032_at	-78.864
1555033_a_at	-77.0854
1555034_at	-66.9733
1555035_a_at	-80.3206
1555037_a_at	-55.0044
1555038_at	-56.185
1555039_a_at	-46.6479
1555040_at	-77.3973
1555041_a_at	-27.8051
1555042_at	53.575
1555043_at	36.9639
1555044_a_at	-78.765
1555046_at	-79.7854
1555048_a_at	75.0861
1555049_at	64.2514
1555051_at	21.169
1555052_a_at	-84.5562
1555053_at	17.5834
1555055_at	-90.9493
1555056_at	-85.6855
1555057_at	-27.9322
1555058_a_at	97.0727
1555059_at	-86.8428
1555060_a_at	-80.1546
1555062_s_at	-39.1984
1555063_at	56.8248
1555065_x_at	57.6541
1555068_at	-95.0172
1555071_at	-52.0202
1555073_at	-55.1584
1555074_a_at	-49.8428
1555076_at	70.2957
1555078_at	34.6871
1555079_at	-99.9387
1555082_a_at	-69.2999
1555083_at	-82.9282
1555084_at	8.79974
1555085_at	-78.7062
1555086_at	98.5158
1555088_x_at	98.3807
1555090_x_at	-14.5998
1555091_at	92.2799
1555092_at	-78.2747
1555095_at	-34.629
1555096_at	-67.5122
1555097_a_at	-66.8727
1555098_a_at	-79.3163
1555099_at	-92.3262
1555100_at	-94.5048
1555102_at	-73.5164
1555103_s_at	-49.4184
1555105_a_at	88.8493
1555106_a_at	-89.1398
1555107_a_at	82.3219
1555108_at	-63.0456
1555110_a_at	1.58855
1555111_at	-70.1938
1555112_a_at	-35.7045
1555113_at	-62.8622
1555114_at	-76.089
1555116_s_at	87.9601
1555117_at	20.7092
1555118_at	-61.3463
1555120_at	-82.3355
1555122_at	-27.6611
1555123_at	-24.8648
1555124_at	64.9059
1555125_at	-52.8758
1555127_at	-44.8678
1555129_at	-95.2553
1555130_at	-57.0326
1555131_a_at	-25.0267
1555132_at	68.641
1555133_at	27.3248
1555135_at	-83.9811
1555136_at	-12.5484
1555137_a_at	-15.9111
1555139_a_at	-75.754
1555140_a_at	-74.2559
1555141_a_at	-39.7153
1555142_at	-49.9594
1555144_at	-79.7473
1555145_at	23.5943
1555146_at	-90.4433
1555148_a_at	-63.9713
1555151_s_at	-69.0852
1555153_s_at	72.6117
1555154_a_at	88.0322
1555155_at	-93.3324
1555157_at	-74.3469
1555158_at	-88.1047
1555159_at	-91.5337
1555162_at	25.2059
1555163_at	-82.3188
1555164_at	27.063
1555165_a_at	-93.7334
1555166_a_at	12.5105
1555167_s_at	98.7046
1555168_a_at	-79.999
1555169_at	-94.4912
1555171_at	21.8959
1555173_at	-39.0467
1555174_at	-76.0323
1555175_a_at	-56.674
1555176_at	44.6554
1555177_at	-91.0181
1555179_at	-93.6606
1555180_at	45.8756
1555181_a_at	-82.4068
1555183_at	-82.4713
1555185_x_at	-98.5782
1555186_at	-97.756
1555187_at	-74.6478
1555188_at	20.4534
1555189_a_at	-56.6432
1555191_a_at	-46.9877
1555192_at	-93.4348
1555193_a_at	-61.5396
1555194_at	-59.5987
1555195_at	-82.347
1555196_at	3.48479
1555197_a_at	24.5482
1555198_x_at	-90.0911
1555199_at	-95.5171
1555201_a_at	-22.2343
1555202_a_at	25.8145
1555203_s_at	-56.9066
1555204_at	-98.0043
1555205_at	39.7004
1555206_at	-68.4588
1555209_at	77.6875
1555210_at	-45.0094
1555212_at	-86.4428
1555213_a_at	91.8455
1555214_a_at	88.6012
1555215_a_at	-90.6501
1555216_a_at	-27.4303
1555217_at	78.7977
1555219_at	-85.9693
1555220_a_at	-84.1929
1555221_at	-75.8787
1555222_a_at	20.1961
1555224_at	18.2213
1555225_at	-75.3512
1555226_s_at	15.2774
1555227_a_at	-49.6542
1555229_a_at	-28.0811
1555230_a_at	-87.7824
1555231_a_at	-94.5243
1555233_at	-54.0599
1555234_a_at	-67.2023
1555235_s_at	42.3025
1555236_a_at	-73.8927
1555237_at	50.5888
1555238_at	-96.7858
1555240_s_at	-35.7388
1555241_at	-20.312
1555243_x_at	-16.3732
1555244_at	22.1034
1555245_s_at	5.09877
1555246_a_at	-41.3499
1555247_a_at	38.5791
1555248_a_at	-69.2525
1555250_a_at	-90.0668
1555251_a_at	52.5547
1555252_a_at	-71.7333
1555253_at	-54.8416
1555255_a_at	-16.1066
1555256_at	25.6838
1555257_a_at	-84.2751
1555259_at	-96.7062
1555261_at	86.6767
1555262_a_at	-77.6018
1555263_at	-61.7074
1555264_a_at	-76.1253
1555265_at	-68.1261
1555266_a_at	74.3475
1555267_at	9.17255
1555268_a_at	-42.1175
1555269_a_at	-70.9738
1555270_a_at	-26.0123
1555271_a_at	-83.8619
1555272_at	-75.2695
1555273_at	-84.2023
1555274_a_at	-13.7578
1555275_a_at	15.9077
